135.0000000000	150.0000000000	10.0000000000	
135.0000000000	125.0000000000	20.0000000000	
165.0000000000	125.0000000000	20.0000000000	
165.0000000000	150.0000000000	10.0000000000	
#

135.0000000000	150.0000000000	10.0000000000	
135.0000000000	125.0000000000	20.0000000000	
165.0000000000	125.0000000000	20.0000000000	
165.0000000000	150.0000000000	10.0000000000	
#

135.0000000000	150.0000000000	10.0000000000	
135.0000000000	125.0000000000	0.0000000000	
165.0000000000	125.0000000000	0.0000000000	
165.0000000000	150.0000000000	10.0000000000	
#

135.0000000000	150.0000000000	10.0000000000	
135.0000000000	175.0000000000	0.0000000000	
165.0000000000	175.0000000000	0.0000000000	
165.0000000000	150.0000000000	10.0000000000	
#

135.0000000000	150.0000000000	10.0000000000	
135.0000000000	125.0000000000	20.0000000000	
165.0000000000	125.0000000000	20.0000000000	
165.0000000000	150.0000000000	10.0000000000	
#

