58.2188053704	50.2071111973	3.0000000000	
55.1546275979	52.7782616360	6.0000000000	
61.5825036948	60.4387060672	6.0000000000	
64.6466814672	57.8675556285	3.0000000000	
#

58.2188053704	50.2071111973	3.0000000000	
61.2829831429	47.6359607585	6.0000000000	
67.7108592397	55.2964051897	6.0000000000	
64.6466814672	57.8675556285	3.0000000000	
#

58.2188053704	50.2071111973	3.0000000000	
61.2829831429	47.6359607585	0.0000000000	
67.7108592397	55.2964051897	0.0000000000	
64.6466814672	57.8675556285	3.0000000000	
#

58.2188053704	50.2071111973	3.0000000000	
55.1546275979	52.7782616360	0.0000000000	
61.5825036948	60.4387060672	0.0000000000	
64.6466814672	57.8675556285	3.0000000000	
#

58.2188053704	50.2071111973	3.0000000000	
55.1546275979	52.7782616360	6.0000000000	
61.5825036948	60.4387060672	6.0000000000	
64.6466814672	57.8675556285	3.0000000000	
#

