19.6993132093	16.1312827855	106.0000000000	
15.8844454063	17.3341059835	106.0000000000	
15.8844454063	17.3341059835	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
16.7502344183	13.4290188671	106.0000000000	
16.7502344183	13.4290188671	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
20.5651022213	12.2261956691	106.0000000000	
20.5651022213	12.2261956691	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
23.5141810123	14.9284595875	106.0000000000	
23.5141810123	14.9284595875	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
22.6483920002	18.8335467039	106.0000000000	
22.6483920002	18.8335467039	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
18.8335241973	20.0363699019	106.0000000000	
18.8335241973	20.0363699019	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

19.6993132093	16.1312827855	106.0000000000	
15.8844454063	17.3341059835	106.0000000000	
15.8844454063	17.3341059835	108.0000000000	
19.6993132093	16.1312827855	108.0000000000	
#

